timestamp,ip_address,user_agent,url_path,http_method,response_code,bytes_sent,referrer,session_id,country_code
2025-04-01T16:04:54.136922,185.144.202.208,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/10068,GET,200,8632,http://www.skinner-fernandez.com/explore/post.jsp,8c319fde-5533-430a-897a-536599037d4c,BR
2025-04-01T00:47:49.111497,192.168.0.47,curl/7.68.0,/item/10078,GET,200,29910,,608018fa-5752-4a74-addc-c7e0ff8108bc,??
2025-04-01T00:12:27.115144,192.168.0.85,Scrapy/2.5.0 (+https://scrapy.org),/item/10140,GET,500,10915,,cc169e6f-a0cf-47da-89a5-cb595a8d075e,??
2025-04-03T18:45:07.704929,82.190.233.33,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/cart,GET,200,2619,https://www.campos-vazquez.info/,73eb19d0-5440-446a-b291-52cfd75d1b19,BR
2025-04-01T01:04:07.484222,192.168.0.196,curl/7.68.0,/item/10068,GET,200,14180,,b376e1a4-b29b-4cb8-9647-0b3290019241,??
2025-04-01T01:31:40.253836,192.168.0.43,Scrapy/2.5.0 (+https://scrapy.org),/item/10055,GET,404,1148,,c01609f1-6911-4ab4-890a-969f68e3cc4b,??
2025-04-03T02:54:17.734582,64.183.88.111,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/orders,GET,200,1517,http://frost-casey.com/index/,d8de9857-b4b8-4fc7-bd13-b9d4fd576bf8,US
2025-04-01T11:53:10.260742,15.194.218.244,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/item/10052,GET,200,4511,https://www.williams.com/category/homepage/,e82c7f9f-ef8c-46a5-8135-c8ab6e133a62,UY
2025-04-01T02:39:51.480654,192.168.0.201,python-requests/2.25.1,/item/10096,GET,200,3123,,671e171b-7805-46cd-b003-78f807195207,??
2025-04-01T02:10:57.481241,192.168.0.207,python-requests/2.25.1,/item/10055,GET,200,8169,,7d23c653-184c-49f8-a8a8-4970a6309c54,??
2025-04-01T04:53:43.404957,192.168.0.196,Scrapy/2.5.0 (+https://scrapy.org),/item/10102,GET,200,4952,,a440db13-c7e7-4809-9b90-c452c69ebe70,??
2025-04-03T09:30:18.093787,79.88.43.111,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/cart,GET,404,4667,http://dudley.info/login.htm,691eb8fd-e64d-4bf2-b87d-df8aec1e106b,CL
2025-04-02T14:36:20.515734,56.235.118.225,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/profile,GET,301,18462,https://morgan.com/explore/blog/main.html,cd327dd7-b4fe-4554-a750-7f053ebe1248,BR
2025-04-02T06:20:20.399613,255.93.155.125,Mozilla/5.0 (Linux; Android 11; Pixel 5),/item/67890,POST,200,4202,https://johnson.com/,f88baced-3ee9-4f2d-aeb3-91ae11fc7287,CL
2025-04-01T04:54:13.060271,192.168.0.45,curl/7.68.0,/item/10139,GET,200,2714,,2a9c26da-0971-4a7b-b318-e59c8171b0df,??
2025-04-01T02:59:54.931395,192.168.0.231,curl/7.68.0,/item/10041,GET,200,9252,,e961a4ee-6a12-4236-afae-a5943cda176a,??
2025-04-04T17:20:55.389294,52.234.33.196,Mozilla/5.0 (Linux; Android 11; Pixel 5),/home,GET,200,3467,https://www.davis.com/posts/search/tag/search/,949e8e92-97bd-4007-9246-453405ef7e80,US
2025-04-01T02:02:09.814262,192.168.0.227,python-requests/2.25.1,/item/10136,GET,200,12217,,a0349b7e-15f9-4550-ac14-767c63036570,??
2025-04-01T02:05:31.342498,192.168.0.33,Scrapy/2.5.0 (+https://scrapy.org),/item/10123,GET,200,1336,,5fd4505e-8657-4f15-8ac3-714a6386e560,??
2025-04-01T16:49:54.542245,184.70.84.19,Mozilla/5.0 (Linux; Android 11; Pixel 5),/cart,GET,200,14630,https://johnson.net/category/wp-content/categories/homepage.php,803b5823-c745-44a5-9fc7-aca5dfec6367,US
2025-04-01T00:19:45.326138,192.168.0.249,Go-http-client/1.1,/item/10029,GET,200,15668,,bcb592dd-115e-47db-8c62-51ee321a524d,??
2025-04-01T00:54:07.833784,192.168.0.108,curl/7.68.0,/item/10050,GET,200,720,,abb93dc2-c2b4-4ee7-a6a9-69780b7941a3,??
2025-04-01T10:48:15.490105,139.197.173.9,Mozilla/5.0 (Linux; Android 11; Pixel 5),/category/electronics,GET,200,761,https://www.lowe.net/blog/posts/tags/index.htm,6c0aaa63-9434-4adc-ab41-174a8169097d,UY
2025-04-01T00:00:37.417389,192.168.0.216,curl/7.68.0,/item/10124,GET,200,6494,,4ce98dc0-2cf5-4f36-8eb8-b3eef13520cc,??
2025-04-01T02:24:23.765962,192.168.0.153,Scrapy/2.5.0 (+https://scrapy.org),/item/10124,GET,200,1775,,93302c66-786c-4236-9d61-cdf002646746,??
2025-04-01T00:10:06.463524,192.168.0.49,Scrapy/2.5.0 (+https://scrapy.org),/item/10102,GET,200,5584,,c4685828-fad7-4222-8f13-431bdeb87ba6,??
2025-04-01T01:21:07.912617,192.168.0.132,python-requests/2.25.1,/item/10072,GET,404,1863,,dfefcff0-933e-4e20-a143-b50d6f3273c3,??
2025-04-04T20:51:40.110426,234.167.23.26,Mozilla/5.0 (Linux; Android 11; Pixel 5),/home,GET,200,1777,http://www.fernandez.com/register/,0dc0d9b9-5396-4a80-ab7c-b2fae673b4e6,US
2025-04-01T04:45:51.990411,192.168.0.172,python-requests/2.25.1,/item/10163,GET,200,1356,,bc3e7f3e-366e-4e22-a583-c117e0fa152d,??
2025-04-01T08:03:09.502333,222.11.153.59,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/orders,GET,200,765,http://hogan.com/tags/main/blog/index/,1919fc29-dd6d-49b5-b840-2141b0a7ae2b,CL
2025-04-02T15:50:19.621252,207.188.180.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search?q=notebook,GET,200,4762,http://horton-miller.com/categories/categories/index/,471f61a8-79d9-417c-8871-506edfd976bb,BR
2025-04-02T17:28:55.495615,203.17.220.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/category/electronics,POST,200,2633,https://frank-roy.biz/search.html,f9b31f22-e07a-437e-a5fa-c32b402465fa,CL
2025-04-01T20:20:33.925468,114.239.64.40,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search?q=celular,GET,200,3644,http://www.dickson.net/author.htm,ab707826-0f44-4048-8c2b-9f5d0c333741,US
2025-04-01T01:30:59.454619,192.168.0.78,Scrapy/2.5.0 (+https://scrapy.org),/item/10177,GET,200,5211,,9a8af939-cd68-461e-8911-01fc1998b5bd,??
2025-04-01T07:42:01.518156,24.153.173.78,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/10144,GET,200,1236,https://ortiz.net/index.asp,4beb7dc6-e145-4a16-903d-0c6d01b2cf4e,UY
2025-04-01T03:06:37.033961,192.168.0.31,python-requests/2.25.1,/item/10078,GET,200,855,,091c1599-e244-4682-8112-dc8b8ee844c3,??
2025-04-01T00:35:46.174087,192.168.0.13,Go-http-client/1.1,/item/10092,GET,500,3972,,20cfadaa-f427-47aa-89af-d3c7dba6252c,??
2025-04-01T01:48:15.815730,192.168.0.104,Scrapy/2.5.0 (+https://scrapy.org),/item/10106,GET,200,2167,,6495140c-3cf1-434a-ac99-b295b637700b,??
2025-04-01T02:54:38.403859,192.168.0.167,python-requests/2.25.1,/item/10091,GET,301,622,,e39e0f14-d3f3-4a5c-bcd0-b9d6f16374ef,??
2025-04-01T02:53:25.780963,192.168.0.108,Scrapy/2.5.0 (+https://scrapy.org),/item/10007,GET,200,2998,,35d8947a-9477-4684-983c-907295398e79,??
2025-04-01T02:35:16.053075,192.168.0.58,Scrapy/2.5.0 (+https://scrapy.org),/item/10059,GET,200,3417,,fcb6c8da-c186-4ce8-9c24-270758c62ffb,??
2025-04-03T17:15:25.977232,192.254.30.193,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/profile,GET,200,1822,https://www.mcdaniel.com/,45da619d-4482-4a9c-b68b-dacc90a2c90f,CL
2025-04-01T04:33:04.701076,192.168.0.34,Go-http-client/1.1,/item/10133,GET,200,1613,,95e5dc11-266d-4a50-a435-9afe632805bd,??
2025-04-01T03:53:47.294303,185.237.69.142,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,POST,200,2046,http://www.campbell.com/search/,e40ee015-7ca3-4bbc-a54a-9c075c2c107b,BR
2025-04-01T12:12:39.058627,178.153.250.180,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/item/10062,GET,301,5140,https://listado.mercadolibre.com/ar/,88a154cf-915f-4726-9cca-e59228283f85,US
2025-04-01T03:55:57.955368,192.168.0.48,Scrapy/2.5.0 (+https://scrapy.org),/item/10141,GET,200,3521,,c4707473-00e3-4e84-9816-3be8c34d04c2,??
2025-04-01T15:08:32.815475,114.76.144.219,Mozilla/5.0 (Windows NT 10.0; Win64; x64) HeadlessChrome/90.0,/item/10056,GET,200,2118,https://gardner.com/about.asp,a2fd468f-c600-453c-aaad-324d037d98b9,US
2025-04-01T02:17:15.237724,192.168.0.195,Scrapy/2.5.0 (+https://scrapy.org),/item/10024,GET,200,2023,,8ee7dbc6-2e1c-48ca-9c61-fb9940efda91,??
2025-04-03T03:14:37.438257,147.142.94.197,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=celular,GET,200,8265,http://brown.com/register.html,ed96472e-8f27-49f2-9a53-fb4b2f980482,US
2025-04-01T03:21:21.756791,192.168.0.28,python-requests/2.25.1,/item/10130,GET,200,8934,,e01e926d-dcc7-4b40-87ad-653ff84f35af,??
2025-04-01T00:18:04.160643,192.168.0.95,Scrapy/2.5.0 (+https://scrapy.org),/item/10103,GET,200,4191,,b86ff7b7-4b62-4295-8d64-d39751f31dae,??
2025-04-04T03:38:30.711874,54.133.156.141,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/67890,GET,200,561,https://www.hall.biz/register/,eba93deb-bc93-4f21-b7ba-793b52a1b106,AR
2025-04-04T19:03:08.372196,195.13.215.163,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/cart,GET,200,3442,https://www.miller.biz/,4ac451f4-f960-4c77-bbd5-7b5303337103,UY
2025-04-01T04:08:52.276263,192.168.0.182,Go-http-client/1.1,/item/10039,GET,200,4281,,a2408ed1-2c5c-4739-a23a-1f78a88048cf,??
2025-04-01T00:51:21.315747,192.168.0.158,Scrapy/2.5.0 (+https://scrapy.org),/item/10067,GET,200,686,,4e59f893-c37b-4aee-8074-3360d680d483,??
2025-04-03T07:08:45.948384,19.154.244.229,Mozilla/5.0 (Linux; Android 11; Pixel 5),/checkout,GET,200,7316,http://warner.info/post.htm,e53c27e1-12c7-4c29-8c39-6b5328d53c44,BR
2025-04-03T07:08:41.480718,171.204.212.191,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/cart,GET,200,3516,https://johnson.biz/wp-content/search/register.php,a963019c-875f-447f-bf39-1ab9a4f3b2cf,BR
2025-04-01T01:03:38.354571,192.168.0.215,python-requests/2.25.1,/item/10103,GET,200,5921,,bot-session-382,??
2025-04-01T03:20:28.232892,192.168.0.160,Scrapy/2.5.0 (+https://scrapy.org),/item/10127,GET,200,18190,,fcf5dcc7-97e0-451e-8cec-4e25a3e7cb46,??
2025-04-02T08:33:23.001222,124.148.11.117,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/67890,GET,200,22247,http://www.chapman.com/,a2da9522-6a17-45a2-9a8d-24adc1b67d80,US
2025-04-01T15:59:14.195746,99.50.5.86,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,GET,200,14473,http://www.graves.org/list/app/category.html,52047f74-8859-4320-ac81-2397cb959c9f,CL
2025-04-01T00:12:19.157675,192.168.0.205,python-requests/2.25.1,/item/10175,GET,200,10757,,613add7f-091e-4f30-aefe-77ff16a9d158,??
2025-04-01T00:45:09.270046,192.168.0.144,Scrapy/2.5.0 (+https://scrapy.org),/item/10121,GET,200,1374,,e7b3fbb9-dd5e-4bdd-ab49-7f344838ec34,??
2025-04-01T03:51:44.821746,192.168.0.45,python-requests/2.25.1,/item/10164,POST,200,2886,,789aaf52-b6bb-443c-a7a2-ae18d121fc1d,??
2025-04-03T00:23:49.886781,24.70.58.89,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/category/electronics,GET,404,4047,https://sawyer.com/,5eb7b4ac-9854-4c3a-9217-9ed8c4377d8e,BR
2025-04-01T08:05:31.370178,68.98.127.243,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/cart,GET,200,2706,http://nelson.com/,96ce3a51-08d0-4b34-8d1d-5736b4312eb6,CL
2025-04-02T21:20:50.098227,212.85.239.221,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=notebook,GET,200,4281,https://www.reynolds-jackson.com/category.html,3e028818-8bbd-4bdc-a6c5-20a66340d7bc,CL
2025-04-01T01:39:01.165099,192.168.0.84,Go-http-client/1.1,/item/10012,GET,200,11776,,eaa4b759-ab8d-4112-b451-9a961b5a93a4,??
2025-04-01T23:39:00.852960,144.159.86.29,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,GET,200,1127,https://www.wu.com/blog/home.php,e0690d7b-1eae-4a5c-8c79-4202ecd57f3e,CL
2025-04-01T00:44:25.423872,192.168.0.117,Scrapy/2.5.0 (+https://scrapy.org),/item/10046,GET,200,5379,,4889a6d4-486d-4b2e-bbc6-168e7cdeecf1,??
2025-04-01T04:47:37.172790,192.168.0.89,curl/7.68.0,/item/10191,GET,200,1919,,454def86-79f8-49c4-8b05-3f79a103ed23,??
2025-04-01T02:02:22.809120,192.168.0.216,python-requests/2.25.1,/item/10187,GET,200,6796,,060e6c25-0a6e-46da-864a-eb51b4efb58b,??
2025-04-01T09:32:17.468765,196.61.185.165,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:85.0) Gecko/20100101 Firefox/85.0,/item/67890,GET,200,6820,https://compras.fake/api,7ce7c00b-82b1-4fff-9b48-2b33aadb8d8b,BR
2025-04-04T05:05:06.432930,117.66.175.59,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/category/electronics,GET,404,3831,https://ramos-gonzales.biz/faq/,ab26cf03-5ea0-473e-a85b-9a78fb8ec1d1,BR
2025-04-03T15:32:25.014914,253.202.216.221,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/profile,GET,200,890,http://www.mccarty.org/posts/blog/blog/post.php,8bcde346-7d31-4350-967e-51df068f7566,US
2025-04-01T17:12:09.062004,222.244.153.182,Mozilla/5.0 (Linux; Android 11; Pixel 5),/checkout,GET,200,1708,https://johnson.biz/terms.htm,579ddbb9-bb16-4a43-b722-f7436c732ae9,AR
2025-04-03T02:15:05.361206,8.196.127.195,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/12345,POST,200,5174,https://flores.com/categories/list/blog/homepage.jsp,ebbdbf99-7385-4392-9b96-6bc72d091b04,UY
2025-04-01T01:06:54.456148,192.168.0.180,Go-http-client/1.1,/item/10021,GET,200,821,,5b2f570d-d500-4731-96e5-2eadecec0745,??
2025-04-04T09:22:34.842085,127.127.78.130,Mozilla/5.0 (Linux; Android 11; Pixel 5),/category/electronics,GET,200,848,http://ramos-williamson.com/tag/post/,eb5b8203-7d48-47d6-9a26-0f2ee11e7a93,AR
2025-04-01T01:13:12.923035,192.168.0.124,Go-http-client/1.1,/item/10091,GET,200,4270,,5586ce21-50ff-4966-bb79-bd553721c12c,??
2025-04-03T13:34:34.215555,165.76.124.172,Mozilla/5.0 (Linux; Android 11; Pixel 5),/category/electronics,GET,200,5827,http://barry-turner.com/faq/,0f7efcca-33b9-4553-b017-45b006e5ce29,CL
2025-04-02T10:11:33.759747,215.97.169.221,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=celular,GET,200,1505,https://rich-mitchell.com/posts/categories/post/,827a1db0-54b1-49e0-b75f-a4e91bf7243c,AR
2025-04-01T10:44:09.140393,147.112.16.11,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/10059,GET,200,2949,https://listado.mercadolibre.com/ar/,1620a57e-79af-49bd-aa90-7290d9284e5c,UY
2025-04-01T11:38:42.531333,151.44.105.4,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:85.0) Gecko/20100101 Firefox/85.0,/item/10037,GET,200,4359,https://compras.fake/api,2b7996e4-8758-448b-b57b-5864e6fbdbc7,BR
2025-04-02T23:37:59.333748,243.195.7.128,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search?q=notebook,GET,200,8002,https://howard.com/category/explore/post.jsp,32662027-649e-478c-97a6-5c270358ec68,US
2025-04-01T05:37:17.940109,82.88.52.233,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/10171,GET,200,5959,https://lowe-wallace.org/faq/,0b905d1f-9b27-4633-a37a-c70a7064ac79,BR
2025-04-04T15:29:00.724722,71.244.0.107,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/cart,GET,404,754,https://wells.net/,7382e101-bda1-4aed-8af5-4ea5ae16a8aa,US
2025-04-01T01:28:20.134675,192.168.0.217,Scrapy/2.5.0 (+https://scrapy.org),/item/10097,GET,200,5977,,9f338ca4-2f76-43d9-9ec8-5051a7fa206c,??
2025-04-04T00:20:39.741094,43.108.74.23,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/67890,GET,200,3174,http://marshall.net/faq/,bd7651d2-edae-4642-bfb4-8be207b438a8,US
2025-04-01T08:48:38.585043,169.108.40.203,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/category/electronics,GET,200,791,http://www.wilson-hickman.com/wp-content/main/tag/login/,6a935ce7-1c5f-48a0-a8d3-38b474ad8519,US
2025-04-01T20:39:40.187116,48.90.121.141,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search?q=celular,GET,200,1720,https://www.lee-joyce.com/terms/,5e7b5441-5c59-4ab5-acb2-ede1a6fd76ee,BR
2025-04-02T01:28:24.675255,162.168.125.249,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/cart,GET,200,2084,https://www.smith.com/explore/posts/author/,11c011ba-4d15-4927-b7b5-655fe095b72f,UY
2025-04-01T14:52:15.246395,120.75.53.236,Mozilla/5.0 (Linux; Android 11; Pixel 5),/item/10128,GET,404,646,https://compras.fake/api,0f3615cf-e3d4-4ff1-836c-d1c3e09a1b02,BR
2025-04-04T20:16:25.022334,46.37.114.226,Mozilla/5.0 (Linux; Android 11; Pixel 5),/item/67890,GET,404,8531,http://www.mullen.com/category/blog/home.html,9edd44b6-3a6e-40cc-b031-deb5e3c83169,AR
2025-04-03T14:15:26.825615,166.146.225.50,Mozilla/5.0 (Linux; Android 11; Pixel 5),/item/67890,GET,200,12075,https://www.sims.com/search/posts/wp-content/author.jsp,b1a19f8e-a316-46c9-9446-a92f588c261d,CL
2025-04-01T01:20:27.535395,192.168.0.68,python-requests/2.25.1,/item/10073,GET,200,688,,335cba02-fbd3-4d16-ad45-5c24255aabcd,??
2025-04-02T21:18:32.998997,249.94.10.19,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/12345,GET,200,1231,http://maldonado-arnold.info/,9f985b07-50bc-46cb-9040-30a7731d6517,US
2025-04-03T00:20:03.639462,224.70.160.140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search?q=celular,GET,200,12165,http://meza.com/posts/homepage.htm,595f8bf8-0617-4c05-a84e-9426d3df063d,BR
2025-04-01T03:41:09.765682,192.168.0.101,curl/7.68.0,/item/10158,GET,200,2331,,83479e50-94a7-4ba6-9ccf-186dea75a783,??
2025-04-01T02:28:52.131921,192.168.0.93,Scrapy/2.5.0 (+https://scrapy.org),/item/10043,GET,200,8284,,c09777b4-4d3a-4717-a1a3-36a10a36530a,??
2025-04-01T01:46:15.525990,192.168.0.3,python-requests/2.25.1,/item/10046,POST,200,2791,,bec76c51-df39-4b86-be92-f20000555c46,??
2025-04-04T06:56:37.969628,146.247.171.212,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search?q=notebook,GET,200,8729,http://www.calderon.biz/,a398c3d6-9dc8-48b1-84f7-0ed94d10136e,BR
2025-04-02T16:55:46.273694,211.157.110.11,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/category/electronics,GET,200,1147,https://wyatt.com/author.php,93439a91-13b5-445a-9b66-2ea2ccb10d23,CL
2025-04-02T21:19:16.803260,59.10.26.43,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/12345,GET,200,5261,https://www.steele.com/,e3c55067-056f-46f5-80cd-fe4122c10450,CL
2025-04-02T20:36:18.559003,142.112.195.66,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/search?q=celular,GET,200,5297,http://dominguez.com/post.php,97485867-a771-417d-9b75-5417daf4e309,US
2025-04-01T10:47:49.588199,180.69.226.31,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/home,GET,200,4489,https://mccarty.com/blog/list/explore/author/,aef827dc-8f8a-4229-9d24-27e0ba94452d,AR
2025-04-01T02:12:05.113252,192.168.0.223,curl/7.68.0,/item/10183,GET,200,2021,,a2a9d215-49ec-4c3e-9f6a-97b83a073b64,??
2025-04-04T20:15:15.596673,234.102.148.18,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,GET,200,8479,http://www.branch-swanson.biz/search/,878aba0d-d7a9-4564-8e7e-254866d2cb19,CL
2025-04-01T03:16:13.414032,192.168.0.150,Go-http-client/1.1,/item/10147,GET,200,5135,,1028d904-3e0a-43a9-afef-b167bc4fd83c,??
2025-04-02T15:39:42.104133,28.247.236.227,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search?q=celular,GET,301,1596,https://www.snyder.net/,d7366746-c1fa-42b8-9b57-94b0ab2fbc03,CL
2025-04-01T01:16:52.788160,192.168.0.215,Go-http-client/1.1,/item/10006,GET,200,5544,,efbc238a-de2b-4788-8803-679f0f3edd8b,??
2025-04-01T03:32:25.276980,192.168.0.9,curl/7.68.0,/item/10199,GET,200,1399,,bot-session-212,??
2025-04-01T00:44:24.134736,192.168.0.143,curl/7.68.0,/item/10136,GET,200,2209,,5c4a00da-c917-4c9f-930c-7521299e4200,??
2025-04-02T04:13:03.707935,223.216.151.224,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/search?q=notebook,GET,200,6578,https://turner.info/register.html,3413ef42-203d-4867-abb6-6d139242c505,CL
2025-04-01T04:17:54.643355,151.157.170.237,Mozilla/5.0 (Windows NT 10.0; Win64; x64) HeadlessChrome/90.0,/item/10033,GET,200,844,https://compras.fake/api,75e4a64f-2ae1-4e42-92df-2b345bc876f8,UY
2025-04-01T01:17:13.577101,33.204.206.36,Mozilla/5.0 (Windows NT 10.0; Win64; x64) HeadlessChrome/90.0,/item/10155,GET,200,4026,https://nolan.net/posts/login.html,f6c12801-4c22-468f-93ff-d8a73955dec6,BR
2025-04-04T23:21:37.235065,74.223.224.125,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search?q=celular,GET,200,854,https://carpenter.com/,2f24ca9f-e6cc-4e27-bb5b-c64268e454c0,CL
2025-04-04T12:41:24.338604,241.100.212.37,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=celular,GET,200,5096,http://hoffman.com/,57c8b55a-c197-490a-a368-0b9866dcee3a,UY
2025-04-03T05:11:17.886010,122.21.230.153,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=celular,GET,200,2264,https://mitchell.com/about/,235e7ead-81ca-4f82-98f1-0a71aa63330b,UY
2025-04-01T01:53:42.117087,192.168.0.56,python-requests/2.25.1,/item/10191,GET,200,1603,,3328568f-f2ac-44ba-9fa2-14df8b31ca33,??
2025-04-01T12:41:24.821302,23.166.189.228,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/item/10035,GET,200,739,https://www.mercadolibre.com/,22225e9f-3dba-4bbd-917b-c5806198011d,UY
2025-04-02T08:55:39.985328,203.13.132.88,Mozilla/5.0 (Linux; Android 11; Pixel 5),/checkout,GET,200,7446,http://www.murray.com/,83e77b9d-ca2f-446e-a688-a5fc008dd74c,US
2025-04-04T03:20:47.303857,246.222.56.69,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/category/electronics,GET,200,13158,https://www.smith.com/terms/,37806655-f951-4676-b4fa-1f0fe3161b93,US
2025-04-01T00:57:29.809348,192.168.0.167,Scrapy/2.5.0 (+https://scrapy.org),/item/10003,GET,404,714,,e854fe41-041b-48d2-91ce-e869d6861aa7,??
2025-04-04T10:29:40.337708,194.234.112.51,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,GET,200,2696,https://www.robertson.info/faq.html,6421f11b-318e-468d-8867-8ca4c7e6b2b9,AR
2025-04-01T03:37:55.706635,192.168.0.106,curl/7.68.0,/item/10002,GET,200,7562,,ad8cb084-1caa-43ad-82be-661fc2fbd553,??
2025-04-01T14:29:45.204103,47.44.175.104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/item/10070,GET,200,1857,https://www.day.com/post/,ec5d7829-0dd8-4f37-9fbe-0faf2710b449,UY
2025-04-01T17:27:00.759078,223.173.159.203,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/item/12345,GET,200,13795,http://www.williams-scott.com/list/blog/post.html,7e5f2617-af74-4f0f-b13f-a3e0dd80a0ab,AR
2025-04-01T00:38:59.250343,192.168.0.175,Go-http-client/1.1,/item/10129,GET,200,1124,,587d41da-26c8-4df1-82d0-e9bc5b5657dd,??
2025-04-04T11:17:54.815794,0.4.213.78,Mozilla/5.0 (Linux; Android 11; Pixel 5),/home,GET,404,1821,https://williams.com/,6c670869-4fda-4337-b458-038464dd9c91,CL
2025-04-03T08:38:46.934622,10.175.150.247,Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X),/item/67890,GET,200,16278,https://baxter.com/register.html,8fe5373d-1e18-4f01-b474-3671baad6850,BR
2025-04-01T04:45:13.597886,192.168.0.12,curl/7.68.0,/item/10178,GET,200,2696,,890b3116-fde0-434c-aa86-2b5648e5c498,??
2025-04-01T00:53:56.158686,192.168.0.132,curl/7.68.0,/item/10086,GET,200,1418,,3b313149-3622-485b-88fd-5466a3e483c4,??
2025-04-01T00:39:46.637538,192.168.0.231,curl/7.68.0,/item/10107,GET,200,1335,,adaf6298-b581-47de-8fe7-3133e6558b4c,??
2025-04-02T05:01:38.648436,95.209.238.48,Mozilla/5.0 (Linux; Android 11; Pixel 5),/search?q=celular,POST,301,8193,http://www.robinson.com/homepage/,b62c780c-07dd-4450-b788-9281e317ffde,UY
2025-04-01T00:28:05.311974,192.168.0.249,Scrapy/2.5.0 (+https://scrapy.org),/item/10028,GET,200,776,,5cf02de4-ba9b-4c72-94ed-fe3952ee12c0,??
2025-04-02T02:41:20.983161,62.154.1.26,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/orders,GET,200,12743,http://smith-carter.com/blog/terms.jsp,db202092-8f18-484f-a544-4848475283dd,BR
2025-04-01T01:05:13.391823,192.168.0.40,Scrapy/2.5.0 (+https://scrapy.org),/item/10101,GET,200,805,,5631dbd1-99b7-49ae-840c-f68bda49d3b3,??
2025-04-03T01:50:44.750743,49.178.137.42,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/cart,GET,200,4306,http://www.jefferson-maddox.com/main/explore/privacy/,529e8f20-1a8c-46e5-a69e-9ce48fd23bfc,UY
